order_id,order_item_id,id_tempo,id_cliente,id_produto,id_vendedor,id_localidade,id_pagamento,order_status,data_compra,ano,qtd_item,vl_preco,vl_frete,vl_total_item,vl_pagamento_pedido,vl_pagamento_rateado,qtd_parcelas,tipo_pagamento,cidade_cliente,estado_cliente,cep_cliente
099c89b21c9d60fe648ec0bbd837bb3e,1,20171002,83850,29697,2147,4211,2.0,delivered,2017-10-02T13:24:23,2017,1,98.9,7.95,106.85,106.85,106.85,1,credit_card,sao bernardo do campo,SP,9617
099d60cb800db65a72d355528bb7f41e,1,20180508,68967,9124,1994,578,2.0,delivered,2018-05-08T22:56:28,2018,1,219.9,104.73,324.63,324.63,324.63,3,credit_card,sao paulo,SP,2367
099d62f80912acec8ebfabeed29585cf,1,20180625,26508,25523,2826,18816,2.0,delivered,2018-06-25T10:31:05,2018,1,35.99,18.35,54.34,54.34,54.34,1,credit_card,santa maria,RS,97030
099e239a7cce8ed6ef0905feb80808c0,1,20180604,33924,31390,2543,11606,1.0,delivered,2018-06-04T08:35:20,2018,1,144.99,47.45,192.44,192.44,192.44,1,boleto,cabrobo,PE,56180
099ee5555931216b461149b6fa1957e6,1,20170929,78925,5479,2979,18616,2.0,delivered,2017-09-29T22:41:26,2017,1,129.99,16.67,146.66,146.66,146.66,3,credit_card,estrela,RS,95880
09a02e80ddcc4cb25f8ca5e46c1020ce,1,20170303,93010,2405,1799,9293,2.0,delivered,2017-03-03T20:39:32,2017,1,25.0,14.52,39.52,39.52,39.52,3,credit_card,campo belo,MG,37270
09a069fe7d45eae2e1c4910e90e365ac,1,20170605,1894,12197,1236,3867,2.0,delivered,2017-06-05T07:17:58,2017,1,49.0,7.78,56.78,56.78,56.78,2,credit_card,sao paulo,SP,8452
09a0d7c2cc6f652acd3537e7a91c7000,1,20170515,57568,6887,411,9311,2.0,delivered,2017-05-15T14:08:00,2017,1,69.0,12.61,81.61,81.61,81.61,1,credit_card,tres coracoes,MG,37410
09a1022dc99a8046b87235a846062035,1,20180621,19813,168,2549,7223,2.0,delivered,2018-06-21T14:42:11,2018,1,17.9,18.23,36.13,36.13,36.13,1,credit_card,nova iguacu,RJ,26021
09a12008dce38051d0f39f922b380e05,1,20170513,28072,27182,2547,8891,2.0,delivered,2017-05-13T00:47:43,2017,1,79.99,17.81,97.8,97.8,97.8,4,credit_card,conceicao do mato dentro,MG,35860
09a21347537a52507220515fa4516fbd,1,20180203,13880,16876,924,14532,2.0,delivered,2018-02-03T19:12:42,2018,1,119.8,27.16,146.96,146.96,146.96,1,credit_card,brasilia,DF,71927
09a38776c4e31230864f867821174daa,1,20180202,96319,8228,1284,8093,1.0,delivered,2018-02-02T18:19:18,2018,1,84.89,15.34,100.23,100.23,100.23,1,boleto,belo horizonte,MG,30160
09a5c8d751662bfb96c5a3307619cb36,1,20180730,12038,22565,1475,6629,2.0,delivered,2018-07-30T15:38:45,2018,1,199.0,14.42,213.42,376.85,188.43,7,credit_card,rio de janeiro,RJ,22290
09a5c8d751662bfb96c5a3307619cb36,2,20180730,12038,12769,1475,6629,2.0,delivered,2018-07-30T15:38:45,2018,1,149.0,14.43,163.43,376.85,188.43,7,credit_card,rio de janeiro,RJ,22290
09a72b0eeb69a0a5727d321f51fc313b,1,20170729,20474,26155,1286,6645,2.0,delivered,2017-07-29T01:03:42,2017,1,399.9,24.67,424.57,424.57,424.57,6,credit_card,rio de janeiro,RJ,22470
09a83ffe176e7f00f3b93584ee9fb07c,1,20180403,86244,30530,2129,2393,2.0,delivered,2018-04-03T17:07:28,2018,1,151.97,17.97,169.94,339.88,169.94,8,credit_card,sao paulo,SP,4923
09a83ffe176e7f00f3b93584ee9fb07c,2,20180403,86244,30530,2129,2393,2.0,delivered,2018-04-03T17:07:28,2018,1,151.97,17.97,169.94,339.88,169.94,8,credit_card,sao paulo,SP,4923
09a93e48d7e84fa082320df90b072c7b,1,20180803,45956,29092,3060,2026,1.0,delivered,2018-08-03T11:11:37,2018,1,105.0,23.5,128.5,128.5,128.5,1,boleto,sao paulo,SP,4424
09ab8a3234b24017600673c296756fdf,1,20180122,35671,12912,3075,11196,2.0,delivered,2018-01-22T11:14:54,2018,1,284.0,39.54,323.54,323.54,323.54,8,credit_card,recife,PE,52051
09abedc2c8793fa1ef3a6eb50a9587e6,1,20180601,24514,21215,193,3859,2.0,delivered,2018-06-01T14:55:40,2018,1,40.0,8.88,48.88,97.76,48.88,4,credit_card,sao paulo,SP,8420
09abedc2c8793fa1ef3a6eb50a9587e6,2,20180601,24514,21215,193,3859,2.0,delivered,2018-06-01T14:55:40,2018,1,40.0,8.88,48.88,97.76,48.88,4,credit_card,sao paulo,SP,8420
09ad94cb221ea7d2ba569504ad446082,1,20180205,15245,22214,2073,17050,2.0,delivered,2018-02-05T13:15:21,2018,1,167.84,33.62,201.46,201.46,201.46,8,credit_card,londrina,PR,86050
09ae00385becd9090c7e85eb465605e0,1,20180322,46027,8052,2690,8672,1.0,delivered,2018-03-22T13:34:29,2018,1,149.9,39.1,189.0,189.0,189.0,1,boleto,caratinga,MG,35300
09ae0443d05fc72908daed24036acb22,1,20170317,5307,2910,1236,2256,1.0,delivered,2017-03-17T22:24:21,2017,1,89.0,8.99,97.99,97.99,97.99,1,boleto,sao paulo,SP,4747
09ae30c3aa82707a515bda0df370f7d2,1,20180415,651,14941,882,4447,2.0,delivered,2018-04-15T21:34:02,2018,1,69.9,13.85,83.75,83.75,83.75,3,credit_card,cubatao,SP,11520
09aea357bd7fde763e2358cc9e413513,1,20170404,93981,25047,703,1388,2.0,delivered,2017-04-04T23:45:19,2017,1,29.9,9.34,39.24,39.24,39.24,1,credit_card,sao paulo,SP,3577
09af242285bcc7d2f8b12ce33dcfcb7f,1,20180112,38943,2926,2837,10742,2.0,delivered,2018-01-12T22:17:04,2018,1,29.99,16.79,46.78,46.78,46.78,1,credit_card,tanhacu,BA,46600
09af99436ca3dc8d1de0f26ce6857112,1,20170812,45053,32354,2936,11902,1.0,delivered,2017-08-12T08:39:16,2017,1,99.9,23.02,122.92,245.84,122.92,1,boleto,joao pessoa,PB,58046
09af99436ca3dc8d1de0f26ce6857112,2,20170812,45053,32354,2936,11902,1.0,delivered,2017-08-12T08:39:16,2017,1,99.9,23.02,122.92,245.84,122.92,1,boleto,joao pessoa,PB,58046
09afbfa0da8baf5f4eb28c82f7209afd,1,20180120,63529,12901,2145,15590,2.0,delivered,2018-01-20T16:17:30,2018,1,99.9,25.25,125.15,125.15,125.15,1,credit_card,porto velho,RO,76820
09b010b4dba0b79a21a0505f234e44fb,1,20170407,9618,13829,2884,608,1.0,delivered,2017-04-07T15:47:19,2017,1,219.0,16.74,235.74,235.74,235.74,1,boleto,sao paulo,SP,2422
09b216c85c7fb2105c85987be09e7ec9,1,20180410,23538,16656,2098,7134,2.0,delivered,2018-04-10T14:01:14,2018,1,109.9,27.5,137.4,137.4,137.4,4,credit_card,tres rios,RJ,25808
09b38400b1601bc9dea9de02c710857f,1,20170117,61699,16945,2486,8715,1.0,delivered,2017-01-17T13:23:49,2017,1,45.9,14.52,60.42,60.42,60.42,1,boleto,ouro preto,MG,35400
09b457f1152126535a2e7d4a3b73ff6f,1,20180102,38658,27581,156,4960,1.0,delivered,2018-01-02T16:17:41,2018,1,6.3,7.78,14.08,14.08,14.08,1,boleto,itatiba,SP,13255
09b584a0cd8717a01d318729fa61a867,1,20170827,97971,22965,1681,2509,1.0,delivered,2017-08-27T13:44:33,2017,1,49.9,19.74,69.64,114.49,57.24,1,boleto,sao paulo,SP,5101
09b584a0cd8717a01d318729fa61a867,2,20170827,97971,16071,1681,2509,1.0,delivered,2017-08-27T13:44:33,2017,1,40.9,3.95,44.85,114.49,57.24,1,boleto,sao paulo,SP,5101
09b6cccc4166713f232f26db93a5d21e,1,20170804,34688,871,3047,2980,2.0,delivered,2017-08-04T12:01:39,2017,1,39.9,14.1,54.0,54.0,54.0,1,credit_card,sao paulo,SP,5794
09b6daf7c780e789668ee3b7f4bda1c5,1,20180629,1272,21731,1185,18835,1.0,delivered,2018-06-29T18:20:57,2018,1,76.9,19.73,96.63,96.63,96.63,1,boleto,restinga seca,RS,97200
09b70d085a1bfb3b4b2ad8b7c7e43353,1,20170520,75436,10145,3047,4933,2.0,delivered,2017-05-20T17:04:34,2017,1,39.9,14.1,54.0,54.0,54.0,1,credit_card,jundiai,SP,13212
09b748b3799286e3df820f2d5528abbc,1,20170511,16401,29293,1657,2729,1.0,delivered,2017-05-11T17:15:48,2017,1,249.0,25.12,274.12,274.12,274.12,1,boleto,sao paulo,SP,5444
09b866628e60ce05f3e25fcfde9722c4,1,20170731,48580,30993,896,16700,1.0,delivered,2017-07-31T15:18:44,2017,1,329.0,28.62,357.62,357.62,357.62,1,boleto,ponta grossa,PR,84050
09b8c1e504ab1fce7031c710bd8558d6,1,20170913,32247,5808,1636,593,2.0,delivered,2017-09-13T17:04:49,2017,1,69.0,8.72,77.72,77.72,77.72,3,credit_card,sao paulo,SP,2405
09b8d47d2f753e1c1ee4da43e4429ff5,1,20180728,55930,7794,1122,6649,2.0,delivered,2018-07-28T17:56:15,2018,1,416.99,46.72,463.71,463.71,463.71,1,credit_card,rio de janeiro,RJ,22610
09b9364d966593e51c1edead847fd220,1,20180810,32321,2912,1236,7807,5.0,delivered,2018-08-10T08:13:28,2018,1,44.0,8.95,52.95,193.21,96.61,1,voucher,vila velha,ES,29101
09b9364d966593e51c1edead847fd220,2,20180810,32321,29547,2138,7807,5.0,delivered,2018-08-10T08:13:28,2018,1,117.87,22.39,140.26,193.21,96.61,1,voucher,vila velha,ES,29101
09b9b2b8758ca1fd4a9bcd3f2af6fb10,1,20171109,30262,5446,1199,10662,2.0,delivered,2017-11-09T20:16:38,2017,1,169.9,27.73,197.63,197.63,197.63,8,credit_card,camacan,BA,45880
09ba762d7b29d3771a788d7d039159fa,1,20170301,7067,21422,1199,17721,2.0,delivered,2017-03-01T12:54:25,2017,1,289.9,17.73,307.63,307.63,307.63,1,credit_card,blumenau,SC,89052
09badf53476a6bda72b4728e858a3433,1,20180205,59182,1119,1172,5967,2.0,delivered,2018-02-05T13:51:27,2018,1,19.9,11.85,31.75,31.75,31.75,1,credit_card,adamantina,SP,17800
09bb35a3939c3181b4a5619cb3918976,1,20171126,71823,29144,160,209,2.0,delivered,2017-11-26T03:42:06,2017,1,99.0,17.94,116.94,116.94,116.94,2,credit_card,sao paulo,SP,1423
09bc338a4e0ae30bcaebd7f1a2c6d3ea,1,20171218,98410,2380,2381,6617,2.0,delivered,2017-12-18T08:42:33,2017,1,57.0,25.44,82.44,82.44,82.44,1,credit_card,rio de janeiro,RJ,22241
09bc4b63b3a1b631632aebe28d64df0a,1,20180219,2850,26207,1255,3407,1.0,delivered,2018-02-19T00:26:12,2018,1,45.0,15.1,60.1,60.1,60.1,1,boleto,embu das artes,SP,6840
09bcbc199f0fa4268cc0122304696ea4,1,20171124,44304,3472,2644,18054,2.0,delivered,2017-11-24T14:54:56,2017,1,79.9,16.32,96.22,96.22,96.22,9,credit_card,porto alegre,RS,90040
09bd279b1d189a59de559c5f558ca857,1,20170226,95301,31797,2891,6029,1.0,delivered,2017-02-26T20:55:50,2017,1,25.99,10.96,36.95,36.95,36.95,1,boleto,sorocaba,SP,18085
09be8ba0b5c0e3195ef77302707a192f,1,20180701,553,8226,26,9373,2.0,delivered,2018-07-01T22:16:18,2018,1,249.9,44.32,294.22,488.55,244.28,10,credit_card,pouso alegre,MG,37550
09be8ba0b5c0e3195ef77302707a192f,2,20180701,553,21012,193,9373,2.0,delivered,2018-07-01T22:16:18,2018,1,150.0,44.33,194.33,488.55,244.28,10,credit_card,pouso alegre,MG,37550
09bfe605baffbe939fb10d3e8936346e,1,20180222,18248,17663,258,7807,1.0,delivered,2018-02-22T18:34:11,2018,1,27.9,15.1,43.0,43.0,43.0,1,boleto,vila velha,ES,29101
09bfed54145e573d48e1685dcf11fb6c,1,20180416,7445,19798,148,6402,1.0,delivered,2018-04-16T10:31:20,2018,1,95.0,22.38,117.38,117.38,117.38,1,boleto,rio de janeiro,RJ,20510
09c03e22399940d7e6fb194297ae84a3,1,20180612,28241,7995,1915,6000,2.0,delivered,2018-06-12T22:39:32,2018,1,109.8,10.08,119.88,119.88,119.88,2,credit_card,sorocaba,SP,18045
09c06d47b8b58dbabf753646fe5b89ab,1,20180403,97076,24087,2995,12567,2.0,delivered,2018-04-03T13:22:38,2018,1,330.0,19.53,349.53,349.53,349.53,8,credit_card,fortaleza,CE,60511
09c0caffae8336db750e232298e4a574,1,20180822,75640,24087,2995,11613,2.0,delivered,2018-08-22T14:17:42,2018,1,330.0,39.22,369.22,369.22,369.22,10,credit_card,trindade,PE,56250
09c0dd7d518cf413ce20facd85bedd5f,1,20180226,95265,28518,1444,5443,2.0,delivered,2018-02-26T13:03:45,2018,1,35.99,13.37,49.36,49.36,49.36,1,credit_card,araraquara,SP,14807
09c103240d66c0e0d945071a9518d6ee,1,20170203,14182,31850,1328,4558,2.0,delivered,2017-02-03T22:33:38,2017,1,109.9,14.94,124.84,124.84,124.84,6,credit_card,taubate,SP,12030
09c10d01ea598b37493ee93aa01cb066,1,20180714,96359,23828,1709,15053,3.0,delivered,2018-07-14T19:38:54,2018,1,9.9,15.23,25.13,25.13,25.13,1,debit_card,goiania,GO,74580
09c29dc1d814f755a8183dc859945531,1,20180211,73057,8113,1591,15961,2.0,delivered,2018-02-11T18:53:35,2018,1,122.9,18.43,141.33,141.33,141.33,6,credit_card,salto do ceu,MT,78270
09c2b130b47b0d77f2217277de5fd140,1,20171123,61968,6862,2431,6499,2.0,delivered,2017-11-23T10:42:29,2017,1,119.9,17.0,136.9,136.9,136.9,13,credit_card,rio de janeiro,RJ,21341
09c530d73b3f36bbcd4d3b2268abfe12,1,20180327,46905,4305,2884,8715,2.0,delivered,2018-03-27T09:24:23,2018,1,126.0,27.61,153.61,153.61,153.61,1,credit_card,ouro preto,MG,35400
09c55723561623b19ad72cf0299d58bc,1,20180822,28146,7704,1698,17019,2.0,delivered,2018-08-22T09:42:27,2018,1,89.0,23.42,112.42,224.84,112.42,10,credit_card,marechal candido rondon,PR,85960
09c55723561623b19ad72cf0299d58bc,2,20180822,28146,7704,1698,17019,2.0,delivered,2018-08-22T09:42:27,2018,1,89.0,23.42,112.42,224.84,112.42,10,credit_card,marechal candido rondon,PR,85960
09c636e254bb18eeef943452017249f4,1,20171027,32146,32487,2223,15970,2.0,delivered,2017-10-27T17:03:40,2017,1,169.9,70.41,240.31,240.31,240.31,4,credit_card,tangara da serra,MT,78300
09c681e9069e20d7f2ecd587151f1b88,1,20171129,29770,26139,193,12551,2.0,delivered,2017-11-29T18:12:11,2017,1,250.0,61.57,311.57,311.57,311.57,5,credit_card,fortaleza,CE,60411
09c6a742ab99ba6516e8acebf60127b4,1,20171201,37720,21792,2644,4368,1.0,delivered,2017-12-01T23:15:22,2017,1,119.9,12.54,132.44,132.44,132.44,1,boleto,santos,SP,11025
09c6ca023de352874ee4fda218d19a81,1,20180528,48720,2737,2082,5546,2.0,delivered,2018-05-28T21:25:51,2018,1,44.0,12.79,56.79,56.79,56.79,2,credit_card,tanabi,SP,15170
09c74db044dfe6e7f2a6b6a6750f36cd,1,20170409,12334,28645,402,5080,2.0,delivered,2017-04-09T19:53:32,2017,1,127.48,11.5,138.98,138.98,138.98,9,credit_card,santa barbara d'oeste,SP,13456
09c8e71060b07326dba9db865f46881e,1,20180603,65867,12016,698,6547,2.0,delivered,2018-06-03T18:48:07,2018,1,99.99,23.28,123.27,123.27,123.27,5,credit_card,rio de janeiro,RJ,21740
09c8e8de8792915ab68564b4420f246f,1,20180822,68539,21884,2644,14400,1.0,delivered,2018-08-22T09:31:42,2018,1,29.9,18.31,48.21,48.21,48.21,1,boleto,brasilia,DF,70843
09ca36d55d4afbcc785cf9def43c9078,1,20180714,84881,23806,214,16917,1.0,delivered,2018-07-14T19:44:35,2018,1,18.9,13.47,32.37,32.37,32.37,1,boleto,capanema,PR,85760
09cbc615350e91dae35a37b78994c91f,1,20180214,97200,24532,948,8167,2.0,delivered,2018-02-14T20:26:13,2018,1,180.0,16.01,196.01,196.01,196.01,2,credit_card,belo horizonte,MG,30666
09cbcd1a5e559da522327abcf7e30dda,1,20180529,15275,1002,2281,18184,2.0,delivered,2018-05-29T11:10:29,2018,1,28.9,18.23,47.13,47.13,47.13,1,credit_card,porto alegre,RS,91920
09cd0ef00759c25af3a62b31366074bb,1,20180316,66270,13048,1025,13382,2.0,delivered,2018-03-16T08:37:00,2018,1,82.0,27.12,109.12,109.12,109.12,10,credit_card,sao luis,MA,65063
09ce422617b0ec4c246ceb2922ea1ea1,1,20180822,69199,2411,2563,4957,2.0,delivered,2018-08-22T10:48:54,2018,1,43.5,23.11,66.61,66.61,66.61,6,credit_card,itatiba,SP,13252
09ce65f75711be9f04a63700ae3c5adc,1,20171118,65466,6255,858,4986,2.0,delivered,2017-11-18T16:10:29,2017,1,198.0,12.89,210.89,210.89,210.89,2,credit_card,itu,SP,13300
09ced678dfa43843d2f38c410def94aa,1,20180805,48845,13440,121,18561,2.0,delivered,2018-08-05T20:58:28,2018,1,79.9,18.66,98.56,98.56,98.56,4,credit_card,parobe,RS,95630
09d048d5bfb9dd1a82f696ce9863e9b0,1,20180522,97460,953,460,8940,2.0,delivered,2018-05-22T21:20:12,2018,1,169.4,23.77,193.17,386.34,193.17,6,credit_card,juiz de fora,MG,36037
09d048d5bfb9dd1a82f696ce9863e9b0,2,20180522,97460,953,460,8940,2.0,delivered,2018-05-22T21:20:12,2018,1,169.4,23.77,193.17,386.34,193.17,6,credit_card,juiz de fora,MG,36037
09d062f6e1122b61b5ebf287cfd6be11,1,20171017,66214,26853,1939,18599,1.0,delivered,2017-10-17T10:42:30,2017,1,64.99,14.2,79.19,79.19,79.19,1,boleto,montenegro,RS,95780
09d1a6d95af99a860b37ed53fc9a3c2d,1,20170823,879,22098,402,6485,2.0,delivered,2017-08-23T20:42:54,2017,1,107.0,21.24,128.24,128.24,128.24,2,credit_card,rio de janeiro,RJ,21230
09d20920406c53e92821c0f4a82b3811,1,20171124,93111,27744,2837,3523,2.0,delivered,2017-11-24T00:56:54,2017,1,17.99,7.78,25.77,25.77,25.77,1,credit_card,guarulhos,SP,7142
09d3cd95f911da31613353ea97a651e6,1,20171024,29489,9118,1140,17970,2.0,delivered,2017-10-24T17:31:27,2017,1,75.0,15.28,90.28,90.28,90.28,2,credit_card,chapeco,SC,89813
09d3f9f1be63c067456cc619076685a1,1,20170823,71260,5937,2504,6158,2.0,delivered,2017-08-23T15:40:22,2017,1,52.0,11.86,63.86,63.86,63.86,1,credit_card,conchas,SP,18570
09d49d145e25e27490765a4085a8e720,1,20171230,23601,18647,732,3557,1.0,delivered,2017-12-30T00:06:41,2017,1,89.0,13.64,102.64,205.28,102.64,1,boleto,guarulhos,SP,7194
09d49d145e25e27490765a4085a8e720,2,20171230,23601,18647,732,3557,1.0,delivered,2017-12-30T00:06:41,2017,1,89.0,13.64,102.64,205.28,102.64,1,boleto,guarulhos,SP,7194
09d557bf440b6c3b40cacfbb24fd5e28,1,20170111,78483,11884,1989,8525,2.0,delivered,2017-01-11T20:12:38,2017,1,129.99,29.19,159.18,159.18,159.18,7,credit_card,sabara,MG,34535
09d6c2dd8c08336a2cbd1c449a2ef158,1,20180203,17653,15586,107,7953,1.0,delivered,2018-02-03T19:36:29,2018,1,111.9,15.53,127.43,127.43,127.43,1,boleto,marataizes,ES,29345
09d7ebb0b2075f15dc48bd8da3961fe0,1,20170722,9748,29586,1468,6732,2.0,delivered,2017-07-22T19:11:55,2017,1,49.0,15.79,64.79,64.79,64.79,1,credit_card,rio de janeiro,RJ,23081
09d8753e77ffa5e71ba4137166a3b6ad,1,20171105,90252,11208,1092,15647,2.0,delivered,2017-11-05T17:41:50,2017,1,379.0,74.5,453.5,453.5,453.5,2,credit_card,seringueiras,RO,76934
09d8a4bcd943fd4bfc7dd6b64b7c328e,1,20180527,64594,26761,1709,7561,2.0,delivered,2018-05-27T09:24:57,2018,1,18.0,18.23,36.23,36.23,36.23,1,credit_card,macae,RJ,27940
09d91c794f1841e2af74d07d08518980,1,20170802,15396,18706,1625,6685,2.0,delivered,2017-08-02T22:29:10,2017,1,129.9,12.36,142.26,142.26,142.26,7,credit_card,rio de janeiro,RJ,22790
09d9dfc52ee6df196fdd19dd3b7440a7,1,20171202,7377,11845,2098,4841,2.0,delivered,2017-12-02T12:30:05,2017,1,139.0,17.22,156.22,156.22,156.22,2,credit_card,campinas,SP,13049
09da806d72011e816e9242e6d24164eb,1,20180223,76339,6318,214,4367,2.0,delivered,2018-02-23T10:49:24,2018,1,25.9,12.48,38.38,38.38,38.38,1,credit_card,santos,SP,11020
09daf6c53d9fa98e18b67728b86a7848,1,20180122,54800,27578,280,18925,2.0,delivered,2018-01-22T11:57:11,2018,1,149.97,27.59,177.56,177.56,177.56,10,credit_card,julio de castilhos,RS,98130
09db1ec04535cf2bba4a73954a252e41,1,20180306,66903,400,1402,17500,2.0,delivered,2018-03-06T22:01:20,2018,1,314.9,20.08,334.98,334.98,334.98,3,credit_card,itapema,SC,88220
09dbda42baac941ca241f8cea65b2306,1,20180114,27135,30403,326,6762,2.0,delivered,2018-01-14T09:20:37,2018,1,45.9,15.11,61.01,61.01,61.01,3,credit_card,rio de janeiro,RJ,23587
09dcf31f117fe39a78c3a166109c07df,1,20180816,36896,12652,750,7170,2.0,delivered,2018-08-16T13:18:39,2018,1,99.99,18.5,118.49,118.49,118.49,4,credit_card,mage,RJ,25922
09dd119f5cafd6888b0e67ebcff86a45,1,20171126,3201,3782,2721,6446,2.0,delivered,2017-11-26T21:38:50,2017,1,36.99,14.1,51.09,51.09,51.09,5,credit_card,rio de janeiro,RJ,20940
09dd83f72b2516179cd46b81121fad23,1,20161010,83781,14107,2504,11015,1.0,delivered,2016-10-10T16:55:10,2016,1,58.0,21.99,79.99,79.99,79.99,1,boleto,aracaju,SE,49096
09dda1ced4a7c14c742c7f2678c36641,1,20170812,95543,3802,2793,10560,1.0,delivered,2017-08-12T11:02:56,2017,1,127.9,17.34,145.24,145.24,145.24,1,boleto,valenca,BA,45400
09ddda124332d6c2489fba71284be7b6,1,20180725,84685,14165,2864,16147,2.0,delivered,2018-07-25T16:40:23,2018,1,69.5,18.59,88.09,88.09,88.09,1,credit_card,campo grande,MS,79034
09de1c09553be98d80e730e53641c515,1,20180820,65179,7201,1092,1516,2.0,delivered,2018-08-20T14:16:16,2018,1,289.0,21.21,310.21,310.21,310.21,10,credit_card,sao paulo,SP,3731
09df1b5edd28f22201dd19d1acccd5f3,1,20180118,3145,20923,2767,13688,2.0,delivered,2018-01-18T14:38:14,2018,1,20.3,25.63,45.93,45.93,45.93,4,credit_card,belem,PA,66090
09df42b3e78625578555d3d48cd57be5,1,20170514,42391,1848,1799,4623,2.0,delivered,2017-05-14T12:30:01,2017,1,12.5,7.78,20.28,20.28,20.28,1,credit_card,sao jose dos campos,SP,12243
09e04558408bf0fe846b66132dc5d64a,1,20180223,23109,13102,1176,5315,2.0,delivered,2018-02-23T14:47:25,2018,1,82.8,12.71,95.51,95.51,95.51,1,credit_card,ribeirao preto,SP,14090
09e0732990558bc7eb24650cd444d8fb,1,20170810,85886,20120,1092,18295,1.0,delivered,2017-08-10T00:44:38,2017,1,26.9,25.63,52.53,52.53,52.53,1,boleto,novo hamburgo,RS,93548
09e0e42eda6d72e0bd2a2e232d1c78b2,1,20180619,56795,9580,1034,6148,2.0,delivered,2018-06-19T13:59:34,2018,1,86.99,14.19,101.18,101.18,101.18,1,credit_card,itaporanga,SP,18480
09e1adca3506ecf15eefdb37196f2515,1,20180115,27749,32221,1414,1580,2.0,delivered,2018-01-15T09:52:28,2018,1,21.05,11.85,32.9,32.9,32.9,1,credit_card,sao paulo,SP,3896
09e21d9c7aee6884dbb1ac35cf2dfc70,1,20171222,82954,27040,1955,8607,2.0,delivered,2017-12-22T11:02:13,2017,1,149.99,23.85,173.84,173.84,173.84,1,credit_card,ipatinga,MG,35160
09e3a74fe474342885a70d1b2452c1e2,1,20170906,29713,2380,2381,10435,1.0,delivered,2017-09-06T08:58:14,2017,1,50.0,47.79,97.79,97.79,97.79,1,boleto,miguel calmon,BA,44720
09e6dfb3a40d9c2e75458a76ff06e2d5,1,20170211,16615,30768,1755,4185,2.0,delivered,2017-02-11T10:42:55,2017,1,34.9,10.96,45.86,45.86,45.86,2,credit_card,sao caetano do sul,SP,9550
09e74688e8059c85519cce1489af2e5c,1,20170401,12880,15802,2147,3485,2.0,delivered,2017-04-01T12:02:13,2017,1,184.9,13.87,198.77,198.77,198.77,10,credit_card,guarulhos,SP,7074
09e7742cede3e38bad12bf8e4e015d6c,1,20180801,14093,14367,858,8929,1.0,delivered,2018-08-01T22:52:54,2018,1,162.9,19.24,182.14,182.14,182.14,1,boleto,juiz de fora,MG,36016
09e78337fade609c785bdc87f287a535,1,20180331,14639,3726,2767,9237,2.0,delivered,2018-03-31T11:09:58,2018,1,34.3,18.23,52.53,52.53,52.53,5,credit_card,varginha,MG,37048
09e90e3936db197d43b9bde1291c307d,1,20180802,20960,29444,2549,4491,1.0,delivered,2018-08-02T14:21:15,2018,1,72.9,14.09,86.99,86.99,86.99,1,boleto,ilhabela,SP,11630
09ea2181de5a14e01d90b6ff01835a33,1,20180402,39396,8954,874,5180,2.0,delivered,2018-04-02T09:54:13,2018,1,24.9,12.79,37.69,37.69,37.69,1,credit_card,santa rita do passa quatro,SP,13670
09ea2f085e77814c3b31377ba10aa4a1,1,20180213,22428,29845,2512,3929,2.0,delivered,2018-02-13T22:49:03,2018,1,269.0,17.59,286.59,286.59,286.59,3,credit_card,poa,SP,8563
09ea9ef172f36e86256bde78e5aadd66,1,20171206,4326,17663,1398,520,1.0,delivered,2017-12-06T12:49:00,2017,1,39.9,15.1,55.0,55.0,55.0,1,boleto,sao paulo,SP,2309
09eb1ae749fc79af3f5a2f4481efae6d,1,20180308,98954,21138,2736,2368,1.0,delivered,2018-03-08T11:11:29,2018,1,27.3,9.42,36.72,36.72,36.72,1,boleto,sao paulo,SP,4892
09ebfabd9f6552771f5d90e099fa0738,1,20170508,38905,25223,2200,6609,2.0,delivered,2017-05-08T22:53:56,2017,1,12.97,14.1,27.07,27.07,27.07,2,credit_card,rio de janeiro,RJ,22081
09ec142bfa34576d3914bdf8c19927c2,1,20180720,99415,30738,2796,1066,2.0,delivered,2018-07-20T16:25:59,2018,1,14.9,9.22,24.12,70.76,23.59,1,credit_card,sao paulo,SP,3167
09ec142bfa34576d3914bdf8c19927c2,2,20180720,99415,4570,2796,1066,2.0,delivered,2018-07-20T16:25:59,2018,1,17.9,4.61,22.51,70.76,23.59,1,credit_card,sao paulo,SP,3167
09ec142bfa34576d3914bdf8c19927c2,3,20180720,99415,30738,2796,1066,2.0,delivered,2018-07-20T16:25:59,2018,1,14.9,9.22,24.12,70.76,23.59,1,credit_card,sao paulo,SP,3167
09ec3f2a1a1ec11f2245a4538a00eae3,1,20170619,72125,23153,1536,625,2.0,delivered,2017-06-19T13:17:06,2017,1,119.99,8.09,128.08,128.08,128.08,5,credit_card,sao paulo,SP,2461
09ed65e35d505a8ce95a82e5c0d1dff3,1,20171124,7470,20768,193,3859,1.0,delivered,2017-11-24T16:17:04,2017,1,32.99,13.08,46.07,138.21,46.07,1,boleto,sao paulo,SP,8420
09ed65e35d505a8ce95a82e5c0d1dff3,2,20171124,7470,20768,193,3859,1.0,delivered,2017-11-24T16:17:04,2017,1,32.99,13.08,46.07,138.21,46.07,1,boleto,sao paulo,SP,8420
